Assignment,Organization Name
0,VIDEOTRON CORP.
0,New York Air Brake Corp.
000E7A,"GemWon Communications Co., Ltd."
0,"Hitachi Industry & Control Solutions, Ltd."
000DF6,Technology Thesaurus Corp.
000DFD,"Huges Hi-Tech Inc.,"
0,Advantech AMT Inc.
000DEA,Kingtel Telecommunication Corp.
000DEF,Soc. Coop. Bilanciai
000DDD,Profilo Telra Elektronik Sanayi ve Ticaret. A.Ş
000DDE,"Joyteck Co., Ltd."
000DE3,AT Sweden AB
000DD0,TetraTec Instruments GmbH
000DD7,Bright
0,MICROTROL LIMITED
000E5A,TELEFIELD inc.
0,AlphaCell Wireless Ltd.
000E4E,"Waveplus Technology Co., Ltd."
0,AV TECH CORPORATION
0,"NCI System Co.,Ltd."
0,"NIHON MECHATRONICS CO.,LTD."
0,Motic Incoporation Ltd.
000E3C,Transact Technologies Inc
0,"HEINESYS, Inc."
000DB1,"Japan Network Service Co., Ltd."
000DA9,T.E.A.M. S.L.
000DAC,Japan CBM Corporation
000DA4,DOSCH & AMAND SYSTEMS AG
000D97,ABB Inc./Tropos
000D98,S.W.A.C. Schmitt-Walter Automation Consult GmbH
000D8A,"Winners Electronics Co., Ltd."
000D91,Eclipse (HQ Espana) S.L.
000D7F,MIDAS  COMMUNICATION TECHNOLOGIES PTE LTD ( Foreign Branch)
000D79,"Dynamic Solutions Co,.Ltd."
000D73,"Technical Support, Inc."
000D7A,DiGATTO Asia Pacific Pte Ltd
000D6C,M-Audio
000D5A,Tiesse SpA
000D60,IBM Corp
000D59,"Amity Systems, Inc."
000DCB,"Petcomkorea Co., Ltd."
000DC4,Emcore Corporation
000DBE,"Bel Fuse Europe Ltd.,UK"
000DB8,SCHILLER AG
000DBD,"Cisco Systems, Inc"
0,"AERAS Networks, Inc."
0,Shester Communications Inc
0,"Incipient, Inc."
0,Huwell Technology Inc.
0,SouthWing S.L.
000E1D,ARION Technology Inc.
0,"Shenzhen Coship Software Co.,LTD."
0,BDT Büro und Datentechnik GmbH & Co.KG 
000BC8,AirFlow Networks
000BCF,AGFA NDT INC.
000BC3,"Multiplex, Inc."
000BBC,"En Garde Systems, Inc."
000BC1,"Bay Microsystems, Inc."
000BB0,Sysnet Telematica srl
000BB5,"nStor Technologies, Inc."
000BA6,Miyakawa Electric Works Ltd.
000BAB,"Advantech Technology (CHINA) Co., Ltd."
000B99,"SensAble Technologies, Inc."
000B9A,Shanghai Ulink Telecom Equipment Co. Ltd.
000B9F,Neue ELSA GmbH
000B94,"Digital Monitoring Products, Inc."
000C1D,Mettler & Fuchs AG
000C22,Double D Electronics Ltd
000C0F,"Techno-One Co., Ltd"
000C16,Concorde Microsystems Inc.
000C0A,Guangdong Province Electronic Technology Research Institute
000BFD,"Cisco Systems, Inc"
000BF7,"NIDEK CO.,LTD"
000BFC,"Cisco Systems, Inc"
000BFE,CASTEL Broadband Limited
000CA4,Prompttec Product Management GmbH
000C98,LETEK Communications Inc.
000C9D,"UbeeAirWalk, Inc."
000C9F,NKE Corporation
000C8C,"KODICOM CO.,LTD."
000C91,Riverhead Networks Inc.
000C80,Opelcomm Inc.
000C85,"Cisco Systems, Inc"
000CD0,Symetrix
000CD5,Passave Inc.
000CDC,"BECS Technology, Inc"
000CC9,"ILWOO DATA & TECHNOLOGY CO.,LTD"
000CB0,Star Semiconductor Corporation
000CB6,"NANJING SEU MOBILE & INTERNET TECHNOLOGY CO.,LTD"
000CBD,"Interface Masters, Inc"
000CC2,ControlNet (India) Private Limited
000CAF,"TRI TERM CO.,LTD."
000C71,"Wybron, Inc"
000C78,In-Tech Electronics Limited
000C7D,"TEIKOKU ELECTRIC MFG. CO., LTD"
000C65,Sunin Telecom
000C6A,MBARI
000C6C,Elgato Systems LLC
000B88,Vidisco ltd.
000B8D,Avvio Networks
000B7B,Test-Um Inc.
000B7A,L-3 Linkabit
000B7C,Telex Communications
000B81,Kaparel Corporation
000B6E,Neff Instrument Corp.
000B75,Iosoft Ltd.
000B69,Franke Finland Oy
0091D6,"Crystal Group, Inc."
000B62,ib-mohnen KG
000B59,"ScriptPro, LLC"
000C52,Roll Systems Inc.
000C57,MACKIE Engineering Services Belgium BVBA
000C59,"Indyme Electronics, Inc."
000C5E,Calypso Medical
000C4B,Cheops Elektronik
000C46,Allied Telesyn Inc.
000C3D,"Glsystech Co., Ltd."
000C33,Compucase Enterprise Co. Ltd.
000C36,"SHARP TAKAYA ELECTRONICS INDUSTRY CO.,LTD."
000C2C,Enwiser Inc.
000CFB,Korea Network Systems
000CEF,Open Networks Engineering Ltd
000CF4,"AKATSUKI ELECTRIC MFG.CO.,LTD."
000CE8,"GuangZhou AnJuBao Co., Ltd"
000CE1,The Open Group
000CCF,"Cisco Systems, Inc"
000BEB,Systegra AG
000BF0,"MoTEX Products Co., Ltd."
000BDD,"TOHOKU RICOH Co., LTD."
000BE4,Hosiden Corporation
000BD8,Industrial Scientific Corp.
000BD4,Beijing Wise Technology & Science Development Co.Ltd
000A1D,Optical Communications Products Inc.
000A1F,"ART WARE Telecommunication Co., Ltd."
000A24,Octave Communications
000A18,Vichel Inc.
000A0C,Scientific Research Corporation
000A11,"ExPet Technologies, Inc"
0009F8,"UNIMO TECHNOLOGY CO., LTD."
0009FB,Philips Patient Monitoring
000A02,"ANNSO CO., LTD."
0009EB,HuMANDATA LTD.
0009EC,"Daktronics, Inc."
0009F1,Yamaki Electric Corporation
900000,Hottinger Baldwin Messtechnik GmbH
0009D9,"Neoscale Systems, Inc"
0009DE,"Samjin Information & Communications Co., Ltd."
0009CC,Moog GmbH
0009C6,Visionics Corporation
0009CB,HBrain
0009D2,Mai Logic Inc.
0009BE,"Mamiya-OP Co.,Ltd."
0009C2,"Onity, Inc."
000B51,Micetek International Inc.
000B54,"BiTMICRO Networks, Inc."
000B45,"Cisco Systems, Inc"
000B4C,Clarion (M) Sdn Bhd
000B40,Oclaro
000B32,"VORMETRIC, INC."
000B39,"Keisoku Giken Co.,Ltd."
000B3E,"BittWare, Inc"
000B26,Wetek Corporation
000B2B,HOSTNET CORPORATION
000B2D,Danfoss Inc.
000ABB,"Taiwan Secom Co,. Ltd"
000AC7,Unication Group
000AAF,Pipal Systems
000AB6,"COMPUNETIX, INC"
000AA3,"SHIMAFUJI ELECTRIC CO.,LTD."
000AA8,ePipe Pty. Ltd.
000AAA,AltiGen Communications Inc.
000A90,"Bayside Interactive, Inc."
000A9C,"Server Technology, Inc."
000A96,MEWTEL TECHNOLOGY INC.
000A81,TEIMA Audiotex S.L.
000A83,SALTO SYSTEMS S.L.
000A88,InCypher S.A.
000A7C,Tecton Ltd
000A70,MPLS Forum
000A75,"Caterpillar, Inc"
000A62,"Crinis Networks, Inc."
000A64,Eracom Technologies
000A69,"SUNNY bell Technology Co., Ltd."
000A5D,FingerTec Worldwide Sdn Bhd
000AF4,"Cisco Systems, Inc"
000AE8,Cathay Roxus Information Technology Co. LTD
000ADA,Vindicator Technologies
000ADC,RuggedCom Inc.
000AE1,EG Technology
000AC9,Zambeel Inc
000ACE,"RADIANTECH, INC."
000AD5,"Brainchild Electronic Co., Ltd."
000A4F,Brain Boxes Limited
000A51,"GyroSignal Technology Co., Ltd."
000A56,HITACHI Maxell Ltd.
000A4A,Targa Systems Ltd.
000A37,"Procera Networks, Inc."
000A3E,EADS Telecom
000A43,"Chunghwa Telecom Co., Ltd."
000A30,Visteon Corporation
000A32,Xsido Corporation
000A2B,Etherstuff
000A29,Pan Dacom Networking AG
000B1A,"Industrial Defender, Inc."
000B1F,I CON Computer Co.
000B13,ZETRON INC
000B0C,Agile Systems Inc.
000B07,Voxpath Networks
000AF9,"HiConnect, Inc."
000AFB,Ambri Limited
000B00,"FUJIAN START COMPUTER EQUIPMENT CO.,LTD"
0009B8,Entise Systems
0009B7,"Cisco Systems, Inc"
0009B2,L&F Inc.
0009A5,"HANSUNG ELETRONIC INDUSTRIES DEVELOPMENT CO., LTD"
0009A6,"Ignis Optics, Inc."
0009AB,Netcontrol Oy
00099F,VIDEX INC.
0007B3,"Cisco Systems, Inc"
0007AD,Pentacon GmbH Foto-und Feinwerktechnik
0007A5,Y.D.K Co. Ltd.
00079F,Action Digital Inc.
792,Sütron Electronic GmbH
799,"Tipping Point Technologies, Inc."
00078C,Elektronikspecialisten i Borlange AB
786,Wireless Networks Inc.
775,"Valence Semiconductor, Inc."
00077C,Westermo Teleindustri AB
776,Federal APD
00077F,"J Communications Co., Ltd."
780,Bluegiga Technologies OY
881,"DIGITAL HANDS CO.,LTD."
02C08C,3COM CORPORATION
00087B,RTX Telecom A/S
880,BroadTel Canada Communications inc.
00086E,Hyglo AB
868,PurOptix
861,"SoftEnergy Co., Ltd."
00084F,Qualstar Corporation
00085B,"Hanbit Electronics Co., Ltd."
855,NASA-Goddard Space Flight Center
00084E,"DivergeNet, Inc."
00085C,Shanghai Dare Technologies Co. Ltd.
0007ED,Altera Corporation
0007F4,"Eletex Co., Ltd."
70,WIS Communications Co. Ltd.
0007D4,Zhejiang Yutong Network Communication Co Ltd.
0007DB,"Kirana Networks, Inc."
0007D5,"3e Technologies Int;., Inc."
0005F9,TOA Corporation
0007C5,"Gcom, Inc."
0007CC,Kaba Benzing GmbH
0007C6,VDS Vosskuhler GmbH
0007B9,Ginganet Corporation
0007BF,"Armillaire Technologies, Inc."
00047F,Chr. Mayr GmbH & Co. KG
961,Switchgear and Instrumentation Ltd
00095A,RACEWOOD TECHNOLOGY
954,AMiT spol. s. r. o.
00094E,"BARTECH SYSTEMS INTERNATIONAL, INC"
953,Linkage System Integration Co.Ltd.
942,"Wireless Technologies, Inc"
947,"Aztek, Inc."
00093B,HYUNDAI NETWORKS INC.
934,Dream-Multimedia-Tv GmbH
0008BA,Erskine Systems Ltd
0008B4,SYSPOL
0008AE,PacketFront Network Products AB
0008A7,iLogic Inc.
0008A2,"ADI Engineering, Inc."
0008A1,CNet Technology Inc.
00089B,ICP Electronics Inc.
00088D,Sigma-Links Inc.
893,LE INFORMATION COMMUNICATION INC.
00088E,"Nihon Computer Co., Ltd."
897,Quake Technologies
887,Maschinenfabrik Reinhausen GmbH
0008FD,"BlueKorea Co., Ltd."
0008F5,"YESTECHNOLOGY Co.,Ltd."
0008EF,"DIBAL,S.A."
0008EA,"Motion Control Engineering, Inc"
0008DD,"Telena Communications, Inc."
0008DE,3UP Systems
8000,"Cisco Systems, Inc"
0008D7,HOW CORPORATION
0008CB,Zeta Broadband Inc.
0008D0,"Musashi Engineering Co., LTD."
0008C1,Avistar Communications Corporation
0008C6,Philips Consumer Communications
993,Visteon Corporation
998,Capinfo Company Limited
986,Metalink LTD.
985,Auto Telecom Company
00098C,Option Wireless Sweden
980,Power Zenith Inc.
973,"Lenten Technology Co., Ltd."
974,"Innopia Technologies, Inc."
979,"Advanced Television Systems Committee, Inc."
966,Thales Navigation
00096D,Powernet Technologies Corp.
00081F,Pou Yuen Tech Corp. Ltd.
826,Colorado Med Tech
820,"Cisco Systems, Inc"
825,Acme Packet
00082C,Homag AG
819,Banksys
810,"Key Technology, Inc."
813,"Diskbank, Inc."
00080A,Espera-Werke GmbH
804,ICA Inc.
0007FA,"ITT Co., Ltd."
70000000,FreeWave Technologies
0007EE,telco Informationssysteme GmbH
928,Telecore
00092F,Akom Technology Corporation
922,TST Biometrics GmbH
921,Planmeca Oy
00091C,"CacheVision, Inc"
910,Simple Access Inc.
915,CAS Corp.
00090F,Fortinet Inc.
909,Telenor Connect A/S
902,Redline Communications Inc.
00065E,"Photuris, Inc."
645,Meisei Electric Co. Ltd.
644,"neix,Inc"
00064B,"Alexon Co., Ltd."
00063B,Arcturus Networks Inc.
00063A,"Dura Micro, Inc."
634,GTE Airfone Inc.
00062A,"Cisco Systems, Inc"
627,"Uniwide Technologies, Inc."
00062E,Aristos Logic Corp.
617,Redswitch Inc.
00061E,Maxan Systems
618,DigiPower Manufacturing Inc.
770,Ubiquoss Inc
00076B,Stralfors AB
00075F,VCS Video Communication Systems AG
766,"Chou Chin Industrial Co., Ltd."
759,Boris Manufacturing Corp.
00074C,Beicom Inc.
753,"Beijing Qxcomm Technology Co., Ltd."
743,Chelsio Communications
744,"Unico, Inc."
747,Mecalc
737,Soriya Co. Ltd.
00073E,"China Great-Wall Computer Shenzhen Co., Ltd."
0006C4,Piolink Inc.
0006C0,"United Internetworks, Inc."
0006BA,Westwave Communications
0006AD,KB Electronics Ltd.
0006B4,"Vorne Industries, Inc."
0006AE,Himachal Futuristic Communications Ltd
0006B3,Diagraph Corporation
0006A3,Bitran Corporation
00069D,Petards Ltd
0006A7,Primarion
657,"Market Central, Inc."
697,R & D Center
691,PT Inovacao
0005C7,I/F-COM A/S
0005CE,Prolink Microsystems Corporation
0005C1,"A-Kyung Motion, Inc."
0005BB,Myspace AB
00059B,"Cisco Systems, Inc"
0005A7,"Hyperchip, Inc."
0005B5,Broadcom Technologies
00059A,"Cisco Systems, Inc"
0005A1,Zenocom
0005AB,"Cyber Fone, Inc."
588,Sensoria Corp.
00058E,Flextronics International GmbH & Co. Nfg. KG
612,"Accusys, Inc."
609,Crossport Systems
00060F,Narad Networks Inc
602,Cirkitech Electronics Co.
0005ED,Technikum Joanneum GmbH
600,Toshiba Teli Corporation
50000000,Netrake an AudioCodes Company
0005F3,Webyn
0005FA,"IPOptical, Inc."
0005DE,"Gi Fone Korea, Inc."
0005DA,Apex Automationstechnik
0005C8,VERYTECH
0005D4,"FutureSmart Networks, Inc."
0006EC,Harris Corporation
0006DF,AIDONIC Corporation
6,"MAT Co., Ltd."
600000,Fujian Newland Computer Ltd. Co.
0006DB,"ICHIPS Co., Ltd."
0006D0,Elgar Electronics Corp.
0006D7,"Cisco Systems, Inc"
0006CA,"American Computer & Digital Components, Inc. (ACDC)"
581,Snell
00057B,"Chung Nam Electronic Co., Ltd."
582,ClearCube Technology
577,SM Information & Communication
571,Seiwa Electronics Co.
00056B,"C.P. Technology Co., Ltd."
565,Tailyn Communication Company Ltd.
00055F,"Cisco Systems, Inc"
00055E,"Cisco Systems, Inc"
558,"Synchronous, Inc."
552,Xycotec Computer GmbH
549,Salira Optical Network Systems
00072B,"Jung Myung Telecom Co., Ltd."
731,Ophir-Spiricon LLC
00071A,Finedigital Inc.
721,Formac Elektronik GmbH
00070E,"Cisco Systems, Inc"
715,"General Research of Electronics, Inc."
708,Bitrage Inc.
0006F2,Platys Communications
0006FE,"Ambrado, Inc"
0006FC,"Fnet Co., Ltd."
684,Biacore AB
00068A,NeuronNet Co. Ltd. R&D Center
00067E,"WinCom Systems, Inc."
670,Upponetti Oy
676,Novra Technologies Inc.
00067A,JMP Systems
664,Fostex Corporation
00066A,"InfiniCon Systems, Inc."
651,Aspen Networks Inc.
00065D,Heidelberg Web Systems
415,"Rasteme Systems Co., Ltd."
408,"Sanko Electronics Co., Ltd."
409,Cratos Networks
402,"Nexsan Technologies, Ltd."
0003F8,"SanCastle Technologies, Inc."
0003FF,Microsoft Corporation
0003F1,"Cicada Semiconductor, Inc."
0003F2,Seneca Networks
0003EC,"ICG Research, Inc."
3000000,"Entone, Inc."
0003DE,OTC Wireless
30,"Winmate Communication, Inc."
0003DA,"Takamisawa Cybernetics Co., Ltd."
00054C,RF Innovations Pty Ltd
543,IQ Wireless GmbH
00053D,Agere Systems
530,"Andiamo Systems, Inc."
537,"Nets Technology Co., Ltd."
536,"Danam Communications, Inc."
524,BTL System (HK) Limited
00052A,"Ikegami Tsushinki Co., Ltd."
00051D,"Airocon, Inc."
517,"Shellcomm, Inc."
513,"VTLinx Multimedia Systems, Inc."
0004D4,"Proview Electronics Co., Ltd."
0004CE,Patria Ailon
0004CD,Extenway Solutions Inc
0004C7,NetMount
0004C8,LIBA Maschinenfabrik GmbH
0004C1,"Cisco Systems, Inc"
0004BB,Bardac Corporation
0004B5,Equitrac Corporation
0004A7,FabiaTech Corporation
0004A1,Pathway Connectivity
00049A,"Cisco Systems, Inc"
00035B,BridgeWave Communications
356,Wincor Nixdorf International GmbH
350,BTICINO SPA
348,"Norscan Instruments, Ltd."
345,Routrek Networks Corporation
00033D,ILSHin Lab
0001EC,Ericsson Group
331,"Cisco Systems, Inc"
338,Oak Technology
335,Mirae Technology
00032C,ABB Switzerland Ltd
325,Arima Computer Corp.
453,"YottaYotta, Inc."
00044D,"Cisco Systems, Inc"
449,Mapletree Networks
443,"Agilent Technologies, Inc."
00043D,INDEL AG
431,"GlobalStreams, Inc."
436,"ELANsat Technologies, Inc."
430,Netgem
00042A,"Wireless Networks, Inc."
424,TMC s.r.l.
00041B,Bridgeworks Ltd.
00041E,"Shikoku Instrumentation Co., Ltd."
0003D3,"Internet Energy Systems, Inc."
0003CE,"ETEN Technologies, Inc."
0003CB,"Nippon Systems Development Co., Ltd."
0003C2,Solphone K.K.
0003C7,hopf Elektronik GmbH
0003BB,Signal Communications Limited
0003B5,Entra Technology Co.
0003B0,Xsense Technology Corp.
0003A4,Imation Corp.
0003A9,AXCENT Media AG
0003AD,Emerson Energy Systems AB
396,"EZ Cast Co., Ltd."
00050D,"Midstream Technologies, Inc."
507,Fine Appliance Corp.
0004FD,"Japan Control Engineering Co., Ltd."
0004F7,"Omega Band, Inc."
0004F1,WhereNet
0004DA,"Relax Technology, Inc."
8087,"OKI ELECTRIC INDUSTRY CO., LTD"
4,Procket Networks
460,"Knilink Technology, Inc."
494,"Breezecom, Ltd."
00048E,"Ohm Tech Labs, Inc."
495,Tejas Networks India Limited
483,"Deltron Technology, Inc."
489,"YAFO Networks, Inc."
479,"Radius Co., Ltd."
00046D,"Cisco Systems, Inc"
472,"Telelynx, Inc."
00046C,"Cyber Technology Co., Ltd."
466,ARMITEL Co.
00045A,"The Linksys Group, Inc."
00045F,"Avalue Technology, Inc."
391,"Advanced Digital Broadcast, Ltd."
00038A,"America Online, Inc."
00038E,"Atoga Systems, Inc."
00037C,Coax Media
381,Ingenico International
375,"NetMedia, Inc."
00036E,Nicon Systems (Pty) Limited
362,"Vodtel Communications, Inc."
00031C,Svenska Hardvarufabriken AB
315,Cidco Incorporated
310,E-Globaledge Corporation
00030D,Uniwill Computer Corp.
309,Texcel Technology PLC
304,Pacific Broadband Communications
00019F,ReadyNet
0002FD,"Cisco Systems, Inc"
0002F6,Equipe Communications
0002F1,"Pinetron Co., Ltd."
0002EF,CCC Network Systems Group Ltd.
0002EB,Pico Communications
2000000,"Gould Instrument Systems, Inc."
0002DF,"Net Com Systems, Inc."
0002D3,"NetBotz, Inc."
0002D8,BRECIS Communications Corporation
0002CC,M.C.C.I
0002D0,Comdial Corporation
0002C5,Evertz Microsystems Ltd.
0002C0,"Bencent Tzeng Industry Co., Ltd."
0002BD,"Bionet Co., Ltd."
0002B7,"Watanabe Electric Industry Co., Ltd."
0002B0,"Hokubu Communication & Industrial Co., Ltd."
0002A8,Air Link Technology
0002AB,"CTC Union Technologies Co., Ltd."
0002A4,"AddPac Technology Co., Ltd."
299,"Apex, Inc."
00029D,Merix Corp.
291,"Open Network Co., Ltd."
00028A,Ambit Microsystems Corporation
287,Adapcom
00028C,Micrel-Synergy Semiconductor
282,"ViaClix, Inc."
00027B,"Amplify Net, Inc."
00024F,IPM Datacom S.R.L.
274,Tommy Technologies Corp.
00026F,"Senao International Co., Ltd."
264,AudioRamp.com
00306C,Hitex Holding GmbH
177,EDSL
161,Meta Machine Technology
168,VITANA CORPORATION
174,CyberOptics Corporation
164,"Cisco Systems, Inc"
170,ESE Embedded System Engineer'g
152,CHROMATEK INC.
156,"FIREWIREDIRECT.COM, INC."
00013F,"Neighbor World Co., Ltd."
146,"Tesco Controls, Inc."
133,KYOWA Electronic Instruments C
1000,Siemens AG
0001EA,Cirilium Corp.
0001EF,Camtel Technology Corp.
0001F2,"Mark of the Unicorn, Inc."
0001D7,"F5 Networks, Inc."
0001DC,Activetelco
0001DF,"ISDN Communications, Ltd."
0001D3,"PAXCOMM, Inc."
0001C5,Simpler Networks
0001D0,"VitalPoint, Inc."
0001B2,"Digital Processing Systems, Inc."
0001C1,Vitesse Semiconductor Corporation
0001BA,"IC-Net, Inc."
0001B6,"SAEJIN T&M Co., Ltd."
00022B,"SAXA, Inc."
226,"XESystems, Inc."
00021E,SIMTEL S.R.L.
00021A,Zuma Networks
00020B,"Native Networks, Inc."
212,SierraCom
217,"Cisco Systems, Inc"
207,VisionGlobal Network Corp.
204,Bodmann Industries Elektronik GmbH
0001F8,TEXIO TECHNOLOGY CORPORATION
0001FF,"Data Direct Networks, Inc."
0001FB,"DoTop Technology, Inc."
268,Harris Government Communications
00025D,Calix Networks
258,Flying Packets Communications
257,Microcom Corp.
254,WorldGate
248,Pilz GmbH & Co.
00022E,TEAC Corp. R& D
241,Amer.com
232,"Avision, Inc."
00012A,Telematica Sistems Inteligente
137,IT Farm Corporation
143,"Cisco Systems, Inc"
00011B,"Unizone Technologies, Inc."
122,"Trend Communications, Ltd."
00011E,"Precidia Technologies, Inc."
108,"AVLAB Technology, Inc."
00010B,"Space CyberLink, Inc."
0001AE,Trex Enterprises
0001AA,"Airspan Communications, Ltd."
198,Darim Vision
180,"AOpen, Inc."
187,I2SE GmbH
00018F,"Kenetec, Inc."
183,ANITE TELECOMS
00019C,JDS Uniphase Inc.
190,SMK-M
0030D1,INOVA CORPORATION
3032,"MagicRam, Inc."
00305A,TELGEN CORPORATION
3069,IMPACCT TECHNOLOGY CORP.
0030EC,BORGARDT
0030B4,INTERSIL CORP.
00308E,"CROSS MATCH TECHNOLOGIES, INC."
0030D0,Tellabs
0030A5,ACTIVE POWER
3009,"Tachion Networks, Inc."
00302F,GE Aviation System
0030A4,Woodwind Communications System
3000000,Amper Datos S.A.
0030C0,"Lara Technology, Inc."
00300E,Klotz Digital AG
3094,"Cisco Systems, Inc"
00309A,ASTRO TERRA CORP.
00300C,"CONGRUENCY, LTD."
0030FD,INTEGRATED SYSTEMS DESIGN
3023,"COGENT COMPUTER SYSTEMS, INC."
0030DF,KB/TEL TELECOMUNICACIONES
00307D,"GRE AMERICA, INC."
00D0E4,"Cisco Systems, Inc"
00D08B,ADVA Optical Networking Ltd.
00D098,Photon Dynamics Canada Inc.
00D05E,"STRATABEAM TECHNOLOGY, INC."
00D0BE,EMUTEC INC.
00D0F4,CARINTHIAN TECH INSTITUTE
00D0AA,CHASE COMMUNICATIONS
00D0FA,Thales e-Security Ltd.
00D006,"Cisco Systems, Inc"
00D03D,"GALILEO TECHNOLOGY, LTD."
00D014,"ROOT, INC."
00D0DD,"SUNRISE TELECOM, INC."
00D091,"SMARTSAN SYSTEMS, INC."
00B0EE,"Ajile Systems, Inc."
00B0E7,British Federal Ltd.
00B04A,"Cisco Systems, Inc"
00B069,Honewell Oy
00B0C2,"Cisco Systems, Inc"
00B0DF,Starboard Storage Systems
00B0EC,EACEM
3092,ModuNORM GmbH
0030EE,"DSG Technology, Inc."
3042,DeTeWe-Deutsche Telephonwerke
3099,BOENIG UND KALLENBACH OHG
3051,ORBIT AVIONIC & COMMUNICATION
0030AB,"DELTA NETWORKS, INC."
3093,"Sonnet Technologies, Inc"
00303C,ONNTO CORP.
0030C7,Macromate Corp.
3066,RFM
00307F,IRLAN LTD.
3016,"ISHIDA CO., LTD."
00302A,SOUTHERN INFORMATION
0030DC,RIGHTECH CORPORATION
00D0A4,ALANTRO COMMUNICATIONS
00D043,ZONAL RETAIL DATA SYSTEMS
00D016,"SCM MICROSYSTEMS, INC."
00D012,GATEWORKS CORP.
00D092,GLENAYRE WESTERN MULTIPLEX
00D0C5,"COMPUTATIONAL SYSTEMS, INC."
0001A7,UNEX TECHNOLOGY CORPORATION
00D0B5,IPricot formerly DotCom
3000000000,ENSIM CORP.
0030ED,Expert Magnetics Corp.
0030F9,"Sollae Systems Co., Ltd."
3098,Global Converging Technologies
3000,"GARNET SYSTEMS CO., LTD."
3002,Expand Networks
00300B,"mPHASE Technologies, Inc."
00308F,"MICRILOR, Inc."
0030F3,At Work Computers
00D0F9,ACUTE COMMUNICATIONS CORP.
00D063,"Cisco Systems, Inc"
00D069,TECHNOLOGIC SYSTEMS
00D070,LONG WELL ELECTRONICS CORP.
00D061,"TREMON ENTERPRISES CO., LTD."
00D0C4,TERATECH CORPORATION
0030BF,MULTIDATA GMBH
00D0D7,"B2C2, INC."
00D015,UNIVEX MICROTECHNOLOGY CORP.
00D0A5,AMERICAN ARIUM
00D0E5,SOLIDUM SYSTEMS CORP.
00D0B3,DRS Technologies Canada Ltd
00D0E9,Advantage Century Telecommunication Corp.
00D094,Seeion Control LLC
9045,Marconi Communications
0090F6,"ESCALATE NETWORKS, INC."
0090EA,"ALPHA TECHNOLOGIES, INC."
0090FE,"ELECOM CO., LTD.  (LANEED DIV.)"
0090EB,SENTRY TELECOM SYSTEMS
00908E,Nortel Networks Broadband Access
0090CA,"ACCORD VIDEO TELECOMMUNICATIONS, LTD."
00908B,Tattile SRL
9099,"ALLIED TELESIS, K.K."
00900E,"HANDLINK TECHNOLOGIES, INC."
0090F7,NBASE COMMUNICATIONS LTD.
9024,"PIPELINKS, INC."
9052,SELCOM ELETTRONICA S.R.L.
9000000,"TEKNEMA, INC."
9085,"GOLDEN ENTERPRISES, INC."
9019,"HERMES ELECTRONICS CO., LTD."
0090DC,TECO INFORMATION SYSTEMS
00D0AE,"ORESIS COMMUNICATIONS, INC."
00D0D4,"V-BITS, INC."
00D041,"AMIGO TECHNOLOGY CO., LTD."
00D0D1,Sycamore Networks
00D0A1,OSKAR VIERLING GMBH + CO. KG
00D00B,"RHK TECHNOLOGY, INC."
00D02C,"CAMPBELL SCIENTIFIC, INC."
00D0A0,MIPS DENMARK
00D04E,LOGIBAG
00D0D9,DEDICATED MICROCOMPUTERS
00D0CD,ATAN TECHNOLOGY INC.
00D01D,"FURUNO ELECTRIC CO., LTD."
00D0C7,"PATHWAY, INC."
00D05C,KATHREIN TechnoTrend GmbH
00D040,"SYSMATE CO., LTD."
00D08A,PHOTRON USA
00D076,Bank of America
00D07A,AMAQUEST COMPUTER CORP.
00D0BB,"Cisco Systems, Inc"
00D001,"VST TECHNOLOGIES, INC."
00904C,"Epigram, Inc."
9000,DIAMOND MULTIMEDIA
9025,BAE Systems Australia (Electronic Systems) Pty Ltd
0090F8,MEDIATRIX TELECOM
9084,ATECH SYSTEM
9054,"INNOVATIVE SEMICONDUCTORS, INC"
9080,"NOT LIMITED, INC."
0090C0,"K.J. LAW ENGINEERS, INC."
0090BC,"TELEMANN CO., LTD."
00900A,"PROTON ELECTRONIC INDUSTRIAL CO., LTD."
00904E,DELEM BV
00904A,CONCUR SYSTEM TECHNOLOGIES
